date_evenement;categorie_evenement;type_evenement;pole;service;lieu;fonction_declarant;gravite_cloture
10/10/2008;C - Vie hospitaliere;panne ou perte de materiel;M;Neuro-chirurgie;Consultations - radio - salle d examens;Aide-soignant-ASH;Majeure
13/10/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Direction de la logistique et des achats;Non precise;Ouvrier-agent technique;Catastrophique
13/10/2008;C - Vie hospitaliere;salubrite-proprete des locaux;B;Biochimie B;Bureaux - locaux administratifs - archives;Ingenieur-responsable des services techniques;Moderee
13/10/2008;D - Vigilances;materiovigilance;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Infirmier-infirmier specialise-puericultrice;Moderee
13/10/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Securite generale, accueil, standard;Tout le service;Cadre de sante-cadre administratif;Majeure
14/10/2008;D - Vigilances;materiovigilance;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Infirmier-infirmier specialise-puericultrice;Moderee
14/10/2008;C - Vie hospitaliere;salubrite-proprete des locaux;B;Pharmacie;Circulation : couloir - escalier - galerie - passerelle...;Cadre de sante-cadre administratif;Majeure
14/10/2008;D - Vigilances;materiovigilance;R;Reanimation Pediatrique;Chambre;Aide-soignant-ASH;Moderee
12/10/2008;D - Vigilances;materiovigilance;P;Unite d Immunologie et d Hematologie pediatriques;Autre lieu professionnel;Cadre de sante-cadre administratif;Majeure
15/10/2008;B - Organisation des soins - Relations avec le patient;autre B;M;Gastroenterologie  et nutrition pediatriques;Loge - barriere;Cadre de sante-cadre administratif;Moderee
16/10/2008;B - Organisation des soins - Relations avec le patient;autre B;A;Nephrologie adulte;Chambre;Cadre de sante-cadre administratif;Majeure
16/10/2008;C - Vie hospitaliere;incidents lies aux chantiers;P;Unite d Immunologie et d Hematologie pediatriques;Tout le service;Cadre de sante-cadre administratif;Catastrophique
16/10/2008;A - Activites medicales et de soins;complication liee aux soins;I;Radiologie pediatrie;Consultations - radio - salle d examens;Technicien-manipulateur-preparateur;Majeure
15/10/2008;A - Activites medicales et de soins;complication liee aux soins;M;Neuro-chirurgie;Chambre;Cadre de sante-cadre administratif;Mineure
17/10/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Infectiologie;Ascenseur;Infirmier-infirmier specialise-puericultrice;Majeure
17/10/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;R;CUDR;Consultations - radio - salle d examens;Medecin;Mineure
16/10/2008;A - Activites medicales et de soins;autre A;A;Nephrologie adulte;Autre lieu de soins;Cadre de sante-cadre administratif;Majeure
1/10/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Ophtalmologie;Consultations - radio - salle d examens;Cadre de sante-cadre administratif;Moderee
17/10/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Restauration;Office alimentaire;Ouvrier-agent technique;Moderee
18/10/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Nephrologie adulte;Non precise;Infirmier-infirmier specialise-puericultrice;Majeure
19/10/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Nephrologie adulte;Non precise;Infirmier-infirmier specialise-puericultrice;Majeure
19/10/2008;C - Vie hospitaliere;linge;A;Nephrologie adulte;Vestiaire;Infirmier-infirmier specialise-puericultrice;Moderee
18/10/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Direction des finances et de la recherche;Bureaux - locaux administratifs - archives;Personnel administratif;Moderee
20/10/2008;C - Vie hospitaliere;restauration;Z;Direction de la logistique et des achats;Office alimentaire;Cadre de sante-cadre administratif;Majeure
20/10/2008;A - Activites medicales et de soins;autre A;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Infirmier-infirmier specialise-puericultrice;Moderee
20/10/2008;C - Vie hospitaliere;panne ou perte de materiel;P;Activite pediatrique ambulatoire;Bureaux - locaux administratifs - archives;Cadre de sante-cadre administratif;Catastrophique
21/10/2008;C - Vie hospitaliere;panne ou perte de materiel;P;Activite pediatrique ambulatoire;Non precise;Cadre de sante-cadre administratif;Catastrophique
21/10/2008;C - Vie hospitaliere;panne ou perte de materiel;P;Pediatrie generale;Circulation : couloir - escalier - galerie - passerelle...;Cadre de sante-cadre administratif;Majeure
21/10/2008;C - Vie hospitaliere;panne ou perte de materiel;P;Activite pediatrique ambulatoire;Tout le service;Cadre de sante-cadre administratif;Majeure
18/10/2008;C - Vie hospitaliere;restauration;A;Infectiologie;Office alimentaire;Infirmier-infirmier specialise-puericultrice;Moderee
19/10/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Infectiologie;Non precise;Infirmier-infirmier specialise-puericultrice;Majeure
21/10/2008;C - Vie hospitaliere;restauration;P;Pediatrie generale;Office alimentaire;Aide-soignant-ASH;Moderee
22/10/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;B;Chambre mortuaire;Tout le service;Infirmier-infirmier specialise-puericultrice;Moderee
20/10/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Direction des affaires generales;Parking - cour - jardin;Personnel administratif;Moderee
18/10/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;P;Unite d Immunologie et d Hematologie pediatriques;Circulation : couloir - escalier - galerie - passerelle...;Infirmier-infirmier specialise-puericultrice;Moderee
21/10/2008;C - Vie hospitaliere;panne ou perte de materiel;P;Unite d Immunologie et d Hematologie pediatriques;Non precise;Medecin;Moderee
23/10/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Direction de la logistique et des achats;Tout le service;Cadre de sante-cadre administratif;Majeure
19/10/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;P;Pneumologie - Allergologie pediatrique;Bureaux - locaux administratifs - archives;Cadre de sante-cadre administratif;Majeure
23/10/2008;D - Vigilances;materiovigilance;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Infirmier-infirmier specialise-puericultrice;Moderee
23/10/2008;B - Organisation des soins - Relations avec le patient;transport de patient;R;Anesthesie-Reanimation;Sans objet ou lieu inconnu ( fugues - pertes ...);Medecin;Majeure
20/10/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Securite generale, accueil, standard;Autre lieu professionnel;Personnel administratif;Mineure
23/10/2008;C - Vie hospitaliere;salubrite-proprete des locaux;Z;Direction de la logistique et des achats;Locaux poubelles/dechets;Cadre de sante-cadre administratif;Catastrophique
24/10/2008;C - Vie hospitaliere;salubrite-proprete des locaux;Z;Direction de la logistique et des achats;Locaux poubelles/dechets;Ouvrier-agent technique;Moderee
24/10/2008;A - Activites medicales et de soins;autre A;I;Radiologie pediatrie;Circulation : couloir - escalier - galerie - passerelle...;Cadre de sante-cadre administratif;Moderee
25/10/2008;C - Vie hospitaliere;salubrite-proprete des locaux;Z;Restauration;Tout le service;Ouvrier-agent technique;Majeure
26/10/2008;C - Vie hospitaliere;restauration;P;Pediatrie generale;Office alimentaire;Aide-soignant-ASH;Moderee
26/10/2008;C - Vie hospitaliere;restauration;P;Neurologie- metabolisme-endocrinologie-diabetologie pediatrique;Office alimentaire;Aide-soignant-ASH;Moderee
26/10/2008;A - Activites medicales et de soins;autre A;P;Pneumologie - Allergologie pediatrique;Laboratoires - pharmacie;Infirmier-infirmier specialise-puericultrice;Majeure
26/10/2008;C - Vie hospitaliere;autre C;M;Gastroenterologie  et nutrition pediatriques;Chambre;Infirmier-infirmier specialise-puericultrice;Moderee
26/10/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;A;Infectiologie;Toilettes/douche destines aux patients;Personnel administratif;Mineure
27/10/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;P;Pedopsychiatrie;Bureaux - locaux administratifs - archives;Cadre de sante-cadre administratif;Moderee
14/10/2008;B - Organisation des soins - Relations avec le patient;difficulte hospitalisation ou transfert;Q;Maternite N-B;Autre lieu professionnel;Sage femme;Majeure
18/10/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Q;Maternite;Vestiaire;Sage femme;Moderee
28/10/2008;C - Vie hospitaliere;transport logistique;B;Pharmacie;Parking - cour - jardin;Cadre de sante-cadre administratif;Mineure
28/10/2008;D - Vigilances;materiovigilance;R;CUDR;Consultations - radio - salle d examens;Cadre de sante-cadre administratif;Majeure
22/9/2008;C - Vie hospitaliere;panne ou perte de materiel;M;Nephrologie pediatrique;Bureaux - locaux administratifs - archives;Cadre de sante-cadre administratif;Moderee
29/10/2008;C - Vie hospitaliere;restauration;P;Pediatrie generale;Office alimentaire;Aide-soignant-ASH;Moderee
1/9/2008;C - Vie hospitaliere;autre C;Z;Services techniques;Circulation : couloir - escalier - galerie - passerelle...;Ingenieur-responsable des services techniques;Majeure
26/10/2008;C - Vie hospitaliere;restauration;Z;Restauration;Autre lieu professionnel;Ouvrier-agent technique;Catastrophique
30/10/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;A;Transplantation  et Reanimation adultes;Chambre;Infirmier-infirmier specialise-puericultrice;Mineure
21/10/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;R;Anesthesie-Reanimation;Bureaux - locaux administratifs - archives;Secretaire-agent administratif;Majeure
30/10/2008;C - Vie hospitaliere;panne ou perte de materiel;B;Pharmacie;Laboratoires - pharmacie;Cadre de sante-cadre administratif;Majeure
20/10/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;P;Pediatrie generale;Autre lieu professionnel;Medecin;Moderee
29/10/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Direction strategie, qualite;Bureaux - locaux administratifs - archives;Ingenieur-responsable des services techniques;Mineure
30/10/2008;A - Activites medicales et de soins;complication liee aux soins;P;Pediatrie generale;Salle d operation/salle de reveil;Cadre de sante-cadre administratif;Majeure
30/10/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Restauration;Vestiaire;Ouvrier-agent technique;Moderee
31/10/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Direction de la logistique et des achats;Autre lieu professionnel;Ouvrier-agent technique;Majeure
30/10/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;A;Consultations multidisciplinaires;Toilettes;Cadre de sante-cadre administratif;Mineure
31/10/2008;D - Vigilances;materiovigilance;A;Hematologie clinique adultes;Consultations - radio - salle d examens;Cadre de sante-cadre administratif;Mineure
31/10/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Hematologie clinique adultes;Chambre;Cadre de sante-cadre administratif;Moderee
31/10/2008;D - Vigilances;materiovigilance;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Infirmier-infirmier specialise-puericultrice;Moderee
29/9/2008;D - Vigilances;biovigilance;P;Unite d Immunologie et d Hematologie pediatriques;Autre lieu de soins;Infirmier-infirmier specialise-puericultrice;Moderee
3/11/2008;D - Vigilances;biovigilance;A;Biotherapie;Bureaux - locaux administratifs - archives;Technicien-manipulateur-preparateur;Majeure
31/10/2008;D - Vigilances;materiovigilance;A;Biotherapie;Laboratoires - pharmacie;Technicien-manipulateur-preparateur;Majeure
31/10/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Restauration;Ascenseur;Ouvrier-agent technique;Moderee
4/11/2008;D - Vigilances;materiovigilance;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Infirmier-infirmier specialise-puericultrice;Moderee
4/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;M;ORL;Consultations - radio - salle d examens;Cadre de sante-cadre administratif;Moderee
5/11/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Brancardage;Ascenseur;Aide-soignant-ASH;Moderee
4/11/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Brancardage;Ascenseur;Aide-soignant-ASH;Moderee
4/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;P;Unite d Immunologie et d Hematologie pediatriques;Vestiaire;Cadre de sante-cadre administratif;Mineure
5/11/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Direction de la logistique et des achats;Autre lieu professionnel;Ouvrier-agent technique;Majeure
5/11/2008;B - Organisation des soins - Relations avec le patient;autre B;P;Neurologie- metabolisme-endocrinologie-diabetologie pediatrique;Chambre;Cadre de sante-cadre administratif;Mineure
6/11/2008;B - Organisation des soins - Relations avec le patient;risques professionnels;A;Biotherapie;Laboratoires - pharmacie;Technicien-manipulateur-preparateur;Majeure
6/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Direction des soins;Vestiaire;Ouvrier-agent technique;Majeure
6/11/2008;C - Vie hospitaliere;magasin;P;Neurologie- metabolisme-endocrinologie-diabetologie pediatrique;Chambre;Cadre de sante-cadre administratif;Moderee
7/11/2008;D - Vigilances;biovigilance;A;Biotherapie;Laboratoires - pharmacie;Technicien-manipulateur-preparateur;Majeure
5/11/2008;D - Vigilances;nutrivigilance;M;Gastroenterologie  et nutrition pediatriques;Chambre;Cadre de sante-cadre administratif;Mineure
5/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;A;Bloc operatoire du pole;Salle d operation/salle de reveil;Infirmier-infirmier specialise-puericultrice;Mineure
8/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Direction des soins;Bureaux - locaux administratifs - archives;Cadre de sante-cadre administratif;Majeure
8/11/2008;C - Vie hospitaliere;panne ou perte de materiel;P;Unite d Immunologie et d Hematologie pediatriques;Non precise;Infirmier-infirmier specialise-puericultrice;Majeure
9/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;A;Ophtalmologie;Consultations - radio - salle d examens;Cadre de sante-cadre administratif;Majeure
10/11/2008;D - Vigilances;materiovigilance;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Infirmier-infirmier specialise-puericultrice;Majeure
9/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;M;Bloc CCI;Vestiaire;Cadre de sante-cadre administratif;Moderee
10/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Q;Maternite;Bureaux - locaux administratifs - archives;Infirmier-infirmier specialise-puericultrice;Majeure
8/10/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;M;Bloc CCI;Salle d operation/salle de reveil;Cadre de sante-cadre administratif;Mineure
10/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Direction des ressources humaines;Autre lieu professionnel;Cadre de sante-cadre administratif;Mineure
10/11/2008;A - Activites medicales et de soins;complication liee aux soins;P;Pediatrie generale;Chambre;Cadre de sante-cadre administratif;Moderee
9/11/2008;C - Vie hospitaliere;incidents lies aux chantiers;Z;Direction strategie, qualite;Parking - cour - jardin;Cadre de sante-cadre administratif;Mineure
12/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Direction des ressources humaines;Tout le service;Cadre de sante-cadre administratif;Mineure
12/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;A;Ophtalmologie;Toilettes;Cadre de sante-cadre administratif;Moderee
13/11/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;A;Infectiologie;Chambre;Infirmier-infirmier specialise-puericultrice;Mineure
11/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Securite incendie;Parking - cour - jardin;Ouvrier-agent technique;Majeure
13/11/2008;A - Activites medicales et de soins;complication liee aux soins;P;Pediatrie generale;Chambre;Cadre de sante-cadre administratif;Moderee
7/11/2008;A - Activites medicales et de soins;complication liee aux soins;P;Pediatrie generale;Chambre;Cadre de sante-cadre administratif;Majeure
13/11/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Direction de la logistique et des achats;Autre lieu professionnel;Ouvrier-agent technique;Catastrophique
14/11/2008;C - Vie hospitaliere;autre C;Z;Direction de la logistique et des achats;Ascenseur;Cadre de sante-cadre administratif;Catastrophique
14/11/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Biotherapie;Ascenseur;Technicien-manipulateur-preparateur;Moderee
10/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;R;CUDR;Consultations - radio - salle d examens;Medecin;Moderee
14/11/2008;D - Vigilances;materiovigilance;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Infirmier-infirmier specialise-puericultrice;Moderee
16/11/2008;B - Organisation des soins - Relations avec le patient;risques professionnels;B;Pharmacie;Tout le service;Cadre de sante-cadre administratif;Moderee
15/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;P;Hopital de jour multidisciplinaire;Tout le service;Cadre de sante-cadre administratif;Insignifiante
14/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Direction des ressources humaines;Parking - cour - jardin;Infirmier-infirmier specialise-puericultrice;Moderee
17/11/2008;D - Vigilances;materiovigilance;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Infirmier-infirmier specialise-puericultrice;Mineure
17/11/2008;C - Vie hospitaliere;linge;P;Hopital de jour multidisciplinaire;Magasin - lingerie;Infirmier-infirmier specialise-puericultrice;Moderee
17/11/2008;C - Vie hospitaliere;restauration;A;Hematologie clinique adultes;Office alimentaire;Infirmier-infirmier specialise-puericultrice;Mineure
18/11/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Consultations multidisciplinaires;Tout le service;Cadre de sante-cadre administratif;Majeure
18/11/2008;B - Organisation des soins - Relations avec le patient;difficulte hospitalisation ou transfert;R;CUDR;Chambre;Cadre de sante-cadre administratif;Moderee
18/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Direction des ressources humaines;Non precise;Cadre de sante-cadre administratif;Mineure
18/11/2008;D - Vigilances;materiovigilance;M;Gastroenterologie  et nutrition pediatriques;Autre lieu de soins;Cadre de sante-cadre administratif;Mineure
17/11/2008;A - Activites medicales et de soins;complication liee aux soins;P;Pneumologie - Allergologie pediatrique;Chambre;Cadre de sante-cadre administratif;Majeure
19/11/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;A;Ophtalmologie;Chambre;Aide-soignant-ASH;Mineure
20/11/2008;B - Organisation des soins - Relations avec le patient;autre B;P;Hopital de jour multidisciplinaire;Chambre;Cadre de sante-cadre administratif;Moderee
20/11/2008;A - Activites medicales et de soins;dossier medical et de soins;Z;Biostatistique et informatique medicale;Bureaux - locaux administratifs - archives;Medecin;Majeure
20/11/2008;D - Vigilances;materiovigilance;P;Activite pediatrique ambulatoire;Chambre;Cadre de sante-cadre administratif;Majeure
20/11/2008;C - Vie hospitaliere;magasin;P;Pediatrie generale;Magasin - lingerie;Cadre de sante-cadre administratif;Majeure
19/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;M;Neuro-chirurgie;Poste de soins;Infirmier-infirmier specialise-puericultrice;Majeure
20/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Q;Maternite;Chambre;Cadre de sante-cadre administratif;Moderee
18/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;A;Nephrologie adulte;Chambre;Cadre de sante-cadre administratif;Majeure
20/11/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Archives;Non precise;Cadre de sante-cadre administratif;Mineure
19/11/2008;B - Organisation des soins - Relations avec le patient;autre B;A;Biotherapie;Tout le service;Infirmier-infirmier specialise-puericultrice;Majeure
20/11/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;A;Transplantation  et Reanimation adultes;Toilettes/douche destines aux patients;Infirmier-infirmier specialise-puericultrice;Mineure
20/11/2008;B - Organisation des soins - Relations avec le patient;autre B;M;Bloc CCI;Salle d operation/salle de reveil;Medecin;Moderee
21/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;P;Neurologie- metabolisme-endocrinologie-diabetologie pediatrique;Circulation : couloir - escalier - galerie - passerelle...;Cadre de sante-cadre administratif;Moderee
17/11/2008;B - Organisation des soins - Relations avec le patient;deprogrammation d acte(s);A;Biotherapie;Consultations - radio - salle d examens;Technicien-manipulateur-preparateur;Moderee
21/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;B;Bacteriologie-Virologie;Autre lieu professionnel;Cadre de sante-cadre administratif;Majeure
20/11/2008;C - Vie hospitaliere;salubrite-proprete des locaux;A;Hematologie clinique adultes;Chambre;Cadre de sante-cadre administratif;Majeure
22/11/2008;C - Vie hospitaliere;salubrite-proprete des locaux;R;Anesthesie-Reanimation;Salle d operation/salle de reveil;Medecin;Moderee
21/11/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;M;Neuro-chirurgie;Chambre;Infirmier-infirmier specialise-puericultrice;Moderee
23/11/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Archives;Bureaux - locaux administratifs - archives;Cadre de sante-cadre administratif;Moderee
24/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Direction de la logistique et des achats;Salle a manger-salle TV - salle de jeux...;Aide-soignant-ASH;Majeure
18/11/2008;A - Activites medicales et de soins;complication liee aux soins;A;Urologie;Chambre;Cadre de sante-cadre administratif;Majeure
17/11/2008;B - Organisation des soins - Relations avec le patient;autre B;A;Urologie;Consultations - radio - salle d examens;Infirmier-infirmier specialise-puericultrice;Moderee
10/11/2008;A - Activites medicales et de soins;complication medicale ou chirurgicale inattendue;A;Urologie;Chambre;Cadre de sante-cadre administratif;Moderee
24/11/2008;C - Vie hospitaliere;incidents lies aux chantiers;Q;Chirurgie cardiaque pediatrique;Chambre;Cadre de sante-cadre administratif;Moderee
14/11/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Archives;Bureaux - locaux administratifs - archives;Aide-soignant-ASH;Majeure
24/11/2008;A - Activites medicales et de soins;dossier medical et de soins;A;Biotherapie;Poste de soins;Cadre de sante-cadre administratif;Mineure
25/11/2008;B - Organisation des soins - Relations avec le patient;deprogrammation d acte(s);A;Biotherapie;Salle d operation/salle de reveil;Medecin;Moderee
25/11/2008;C - Vie hospitaliere;panne ou perte de materiel;B;Pharmacie;Ascenseur;Cadre de sante-cadre administratif;Moderee
19/11/2008;D - Vigilances;materiovigilance;B;Anatomie  et cytologie pathologiques;Laboratoires - pharmacie;Technicien-manipulateur-preparateur;Majeure
20/11/2008;B - Organisation des soins - Relations avec le patient;risques professionnels;A;Ophtalmologie;Bureaux - locaux administratifs - archives;Cadre de sante-cadre administratif;Majeure
25/11/2008;A - Activites medicales et de soins;circuit medicaments - dispositifs medicaux steriles;P;Unite d Immunologie et d Hematologie pediatriques;Poste de soins;Infirmier-infirmier specialise-puericultrice;Mineure
25/11/2008;C - Vie hospitaliere;panne ou perte de materiel;M;Gastroenterologie  et nutrition pediatriques;Laboratoires - pharmacie;Cadre de sante-cadre administratif;Moderee
26/11/2008;B - Organisation des soins - Relations avec le patient;transport de patient;R;Anesthesie-Reanimation;Salle d operation/salle de reveil;Medecin;Moderee
24/11/2008;D - Vigilances;materiovigilance;R;Reanimation Pediatrique;Chambre;Medecin;Mineure
25/11/2008;C - Vie hospitaliere;restauration;Z;Direction de la logistique et des achats;Office alimentaire;Cadre de sante-cadre administratif;Majeure
26/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Securite incendie;Salle a manger-salle TV - salle de jeux...;Personnel administratif;Majeure
26/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Q;Chirurgie cardiaque pediatrique;Vestiaire;Infirmier-infirmier specialise-puericultrice;Mineure
26/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Securite incendie;Circulation : couloir - escalier - galerie - passerelle...;Personnel administratif;Catastrophique
25/11/2008;A - Activites medicales et de soins;autre A;M;Neuro-chirurgie;Autre lieu de soins;Personnel administratif;Insignifiante
26/11/2008;B - Organisation des soins - Relations avec le patient;deprogrammation d acte(s);R;Anesthesie-Reanimation;Salle d operation/salle de reveil;Medecin;Moderee
28/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;M;Chirurgie viscerale;Chambre;Cadre de sante-cadre administratif;Moderee
28/11/2008;A - Activites medicales et de soins;autre A;R;Anesthesie-Reanimation;Salle d operation/salle de reveil;Medecin;Moderee
29/10/2008;A - Activites medicales et de soins;complication liee aux soins;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Cadre de sante-cadre administratif;Majeure
30/11/2008;C - Vie hospitaliere;panne ou perte de materiel;Q;Chirurgie cardiaque pediatrique;Toilettes;Cadre de sante-cadre administratif;Moderee
30/11/2008;D - Vigilances;materiovigilance;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Infirmier-infirmier specialise-puericultrice;Moderee
16/11/2008;C - Vie hospitaliere;linge;P;Unite d Immunologie et d Hematologie pediatriques;Poste de soins;Infirmier-infirmier specialise-puericultrice;Mineure
1/12/2008;C - Vie hospitaliere;panne ou perte de materiel;M;Chirurgie orthopedique pediatrique;Bureaux - locaux administratifs - archives;Cadre de sante-cadre administratif;Moderee
1/12/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Q;Chirurgie cardiaque pediatrique;Vestiaire;Infirmier-infirmier specialise-puericultrice;Mineure
2/12/2008;B - Organisation des soins - Relations avec le patient;deprogrammation d acte(s);P;Neurologie- metabolisme-endocrinologie-diabetologie pediatrique;Bureaux - locaux administratifs - archives;Cadre de sante-cadre administratif;Moderee
2/12/2008;D - Vigilances;materiovigilance;M;Nephrologie pediatrique;Autre lieu de soins;Cadre de sante-cadre administratif;Majeure
27/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Direction des investissements;Autre lieu professionnel;Technicien-manipulateur-preparateur;Moderee
1/12/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Q;Maternite N-B;Bureaux - locaux administratifs - archives;Cadre de sante-cadre administratif;Majeure
2/12/2008;C - Vie hospitaliere;restauration;Z;Direction de la logistique et des achats;Office alimentaire;Cadre de sante-cadre administratif;Catastrophique
2/12/2008;B - Organisation des soins - Relations avec le patient;difficulte hospitalisation ou transfert;R;Anesthesie-Reanimation;Salle d operation/salle de reveil;Medecin;Moderee
2/12/2008;B - Organisation des soins - Relations avec le patient;risques professionnels;B;Laboratoire d hematologie;Laboratoires - pharmacie;Cadre de sante-cadre administratif;Moderee
3/12/2008;B - Organisation des soins - Relations avec le patient;transport de patient;R;Anesthesie-Reanimation;Salle d operation/salle de reveil;Medecin;Majeure
3/12/2008;D - Vigilances;materiovigilance;A;Hematologie clinique adultes;Chambre;Cadre de sante-cadre administratif;Majeure
3/12/2008;C - Vie hospitaliere;autre C;A;Hematologie clinique adultes;Bureaux - locaux administratifs - archives;Secretaire-agent administratif;Moderee
24/11/2008;B - Organisation des soins - Relations avec le patient;transport de patient;A;Nephrologie adulte;Autre lieu professionnel;Cadre de sante-cadre administratif;Catastrophique
29/11/2008;A - Activites medicales et de soins;complication liee aux soins;A;Hematologie clinique adultes;Chambre;Medecin;Moderee
3/12/2008;A - Activites medicales et de soins;dossier medical et de soins;A;Hematologie clinique adultes;Consultations - radio - salle d examens;Medecin;Majeure
3/12/2008;A - Activites medicales et de soins;dossier medical et de soins;A;Hematologie clinique adultes;Consultations - radio - salle d examens;Medecin;Majeure
26/11/2008;A - Activites medicales et de soins;dossier medical et de soins;A;Hematologie clinique adultes;Consultations - radio - salle d examens;Medecin;Majeure
4/12/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Urologie;Parking - cour - jardin;Cadre de sante-cadre administratif;Insignifiante
5/12/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Direction de la logistique et des achats;Ascenseur;Cadre de sante-cadre administratif;Majeure
3/12/2008;A - Activites medicales et de soins;dossier medical et de soins;A;Biotherapie;Laboratoires - pharmacie;Technicien-manipulateur-preparateur;Majeure
